,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
514503,2020-12-22 13:12:27,376445266762684,fraud_Herman Inc,misc_pos,2.64,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,50cbc966b380aa6423c8ff28f0a12768,1387717947,41.622293,-101.33311,0
515336,2020-12-22 15:53:00,213161869125933,fraud_Waelchi Inc,kids_pets,13.25,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,8d57e6e42fbd8a4fc702d6d1e89cdf55,1387727580,43.733581,-71.558099,0
254013,2020-09-22 03:09:22,3565996340207976,fraud_Block-Parisian,misc_net,6.08,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,1973-01-21,99c882f443f8896bfa2504e20a808e8b,1379819362,32.268055,-106.390109,0
237221,2020-09-14 20:51:26,2248735346244816,fraud_Corwin-Romaguera,travel,3.52,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,ee5ecec027eebf395211a145fc08c48d,1379191886,37.859519,-101.124639,0
142023,2020-08-10 02:45:08,639077309909,fraud_Koepp-Parker,grocery_pos,88.47,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,80021,39.8854,-105.1139,92337,"Engineer, electronics",1967-10-18,7c74d7c75e774f0883da9e2d4991178e,1376102708,40.708898,-105.138227,0
391764,2020-11-22 04:33:04,30235438713303,fraud_McCullough Group,grocery_net,16.9,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,9a5856901d28b1847fafb84975ba158e,1385094784,39.486382,-81.95996,0
186692,2020-08-25 13:15:22,372382441451095,fraud_Skiles LLC,home,108.05,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,942ea2230dc7f35f28a18218752b7e71,1377436522,42.821479,-73.972887,0
278808,2020-10-03 14:35:06,4997733566924489,fraud_Waelchi-Wolf,kids_pets,44.66,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,168d784a6ab8e92fa075ab9f6c81e16d,1380810906,44.275439,-92.177037,0
364750,2020-11-09 19:45:00,4294930380592,fraud_Lind-Buckridge,entertainment,70.02,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,89a6361594f41eb073ce0c4c312822f1,1384026300,38.201929,-80.055571,0
144088,2020-08-10 16:32:52,30044330818990,fraud_Ullrich Ltd,kids_pets,162.85,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,421c1f2214658f2acb561b111a6f0186,1376152372,26.55975,-81.598489,0
456635,2020-12-09 20:31:05,180048185037117,"fraud_Bernhard, Grant and Langworth",shopping_pos,6.74,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,ba711175266e48a4995366a783dd7d24,1386621065,40.510773,-74.941808,0
268442,2020-09-28 16:39:31,30263540414123,fraud_Morissette LLC,entertainment,50.86,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,1c8c841e0fca1a40b7c44fbccb373fec,1380386371,38.404277,-111.995682,0
466428,2020-12-12 14:59:34,567868110212,fraud_Botsford and Sons,home,34.52,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,c415a1ea42e55de75cc6aa74918f72db,1386860374,29.869523,-96.035186,0
64116,2020-07-13 13:38:12,4092452671396169678,fraud_Windler LLC,kids_pets,8.43,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,f03982adf6de14c1dc6f63b0b47ded15,1373722692,34.675444,-78.986885,0
294684,2020-10-10 13:57:32,6506116513503136,fraud_Erdman-Schaden,personal_care,67.87,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,1b8d131bb282ed5aa6d603dc5dd9f940,1381413452,31.418445,-94.581078,0
214853,2020-09-05 16:34:14,4792627764422477317,fraud_Turner LLC,travel,5.88,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,c550d91430725d03b74f9bd8eea4badf,1378398854,38.366717,-95.847359,0
70612,2020-07-15 09:10:41,38947654498698,"fraud_Huel, Hammes and Witting",grocery_pos,88.85,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,1bb7921937366a1a49c5c6e3c409b08f,1373879441,40.277652,-83.284719,0
97192,2020-07-25 12:50:52,6592861994408652,fraud_Emmerich-Rau,personal_care,67.22,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,612ad03bad5250c4ed711325374c30e4,1374756652,42.48746,-78.088587,0
398635,2020-11-24 13:50:30,2348245054386329,fraud_Crona and Sons,kids_pets,40.93,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,6cec9223a909cdd774ae542fa8b0c80c,1385301030,41.619952000000005,-79.544823,0
188652,2020-08-25 23:25:12,213195754007681,fraud_Little-Gleichner,travel,1.71,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,b2c3cba07ec946d2f2ad430da014aa3f,1377473112,40.906316,-93.011234,0
87593,2020-07-21 11:56:43,36722699017270,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,210.92,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,7da14f160b49a80c7677d5330b114d84,1374407803,33.072741,-111.367039,0
523841,2020-12-24 22:50:35,30238755902988,fraud_Kutch-Ferry,home,1.59,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,0cc1c770eb246376a981c132b5d7fbb3,1387925435,30.000499,-96.320961,0
540815,2020-12-28 16:40:26,3564182536169293,fraud_Erdman-Ebert,personal_care,2.88,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,4302a7e501235e957251a7ff5d99d8de,1388248826,39.669979,-82.77864,0
420971,2020-12-01 19:36:41,4191109180926792,fraud_Barton LLC,kids_pets,151.46,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,d517c754f996ea6d412fb30c3a4f4820,1385926601,39.011403,-82.345495,0
139299,2020-08-09 09:17:45,2348245054386329,fraud_Conroy Ltd,shopping_pos,7.58,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,bacdada4bbd37c7f224da840c88da090,1376039865,41.442086,-80.57233000000001,0
177326,2020-08-22 21:11:27,3556613125071656,"fraud_Nicolas, Hills and McGlynn",entertainment,10.76,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,c4b0ed098a826b11695ed1ad68ad6b9d,1377205887,29.135003,-96.210538,0
260510,2020-09-25 08:54:26,4045036286570100739,fraud_Jast and Sons,food_dining,105.2,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,9630223fb93647922db280402c3ca013,1380099266,40.240524,-75.967141,0
509375,2020-12-21 16:58:55,4610064888664703,"fraud_Lesch, D'Amore and Brown",food_dining,4.93,Tammy,Maldonado,F,3312 Rachel Parks Suite 474,Stittville,NY,13469,43.2229,-75.2899,847,Systems analyst,1996-01-11,30678486c15f4109e91b878622b4bafc,1387645135,42.737997,-75.350925,0
236434,2020-09-14 16:01:54,6524376634971418,"fraud_Schneider, Hayes and Nikolaus",food_dining,74.65,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,0473a084b64785d81630eb8e5ddc181d,1379174514,34.942015000000005,-87.151246,0
3490,2020-06-22 11:15:59,213174467670432,fraud_Berge LLC,gas_transport,85.29,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,bafdeb841d39fd4c70d63c76fb9d5643,1371899759,40.042595,-75.832656,0
369726,2020-11-11 17:53:24,501828204849,fraud_Jacobi Inc,health_fitness,27.31,Sandra,Davies,F,31954 Eugene Lane Suite 572,Dexter,KS,67038,37.1641,-96.6917,602,"Buyer, industrial",1958-10-26,2bdb9947d13c7b9a9347b042a6e209ea,1384192404,36.857859000000005,-96.107483,0
308204,2020-10-16 05:17:10,180084576295055,"fraud_Schultz, Simonis and Little",grocery_pos,105.3,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,1a221231c0b1c0b978effdf4908a9507,1381900630,28.356216,-95.918907,0
310695,2020-10-17 13:30:05,4698163635895795,fraud_Jewess LLC,shopping_pos,1.42,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,538548df27ea4e65a92047cb553dbcd7,1382016605,39.66187,-120.816916,0
104165,2020-07-27 15:43:46,213126662687660,"fraud_Willms, Kris and Bergnaum",shopping_pos,47.63,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,9b1bbae21bb0b02ee5efb7f071c02f46,1374939826,26.56817,-100.311566,0
350896,2020-11-03 13:44:44,371009169330125,fraud_Padberg-Sauer,home,4.66,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,2732971751664bb5f3320bc1e2d8e6fa,1383486284,30.551198,-83.72387900000001,0
401112,2020-11-25 16:59:57,180056173248083,fraud_Fisher-Schowalter,shopping_net,2.93,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1976-01-15,10f04db2b612892f0f70fee7aa691cb9,1385398797,44.066352,-85.036397,0
259968,2020-09-25 00:36:30,4449530933957323,fraud_Kerluke Inc,misc_net,248.91,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,6476276517cd469b5387c24878f78670,1380069390,37.955607,-122.309112,0
58373,2020-07-11 20:27:10,4810839835482794272,fraud_Hermann and Sons,shopping_pos,8.94,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,e55a195ebbb3d10f086e8ed81e173793,1373574430,35.783353000000005,-93.976594,0
389940,2020-11-21 06:56:33,4482427013979020,"fraud_Daugherty, Pouros and Beahan",shopping_pos,8.0,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,a2ae7dba705553f35df1bda4848216a6,1385016993,38.752556,-81.194572,0
157358,2020-08-15 19:11:24,38052002992326,fraud_Stiedemann Inc,misc_pos,7.77,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,37276202b754d935acbf19ff8f5ed71e,1376593884,29.470425,-94.393992,0
515622,2020-12-22 16:54:56,3575789281659026,"fraud_Hyatt, Russel and Gleichner",health_fitness,14.72,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,11bcd0cb242643c78375feb39a53f4a9,1387731296,38.751096,-93.139118,0
174314,2020-08-21 14:52:38,3596357274378601,fraud_Hills-Boyer,personal_care,18.05,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,5a66b9f5954621fe2c25b489059d5371,1377096758,40.863357,-78.54889200000001,0
448510,2020-12-08 02:24:33,3587044315915002,fraud_Miller-Hauck,grocery_pos,89.24,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,07e0a95a641a5324efb84b4d19642fcd,1386469473,35.955889,-89.194447,0
218001,2020-09-06 21:55:05,38052002992326,"fraud_Schroeder, Wolff and Hermiston",travel,3.45,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,fd8e2528f628d6f973bb1373dbaab77a,1378504505,30.787248,-94.594408,0
168542,2020-08-18 21:49:48,4260128500325,fraud_Ruecker Group,misc_net,72.98,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,0c8c0f092875694a3887b31a2e7cd05e,1376862588,37.444422,-83.360996,0
103571,2020-07-27 12:49:52,2283743876903625,"fraud_Hoppe, Harris and Bednar",entertainment,305.37,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,9faebcb0d9efff988d88a3df206525d2,1374929392,34.763607,-83.407733,0
165836,2020-08-18 05:25:06,4862293128558,fraud_Brekke and Sons,gas_transport,60.25,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,fbf7707731057914bb903de4502f6056,1376803506,40.799342,-78.302782,0
74446,2020-07-17 06:43:30,3519607465576254,"fraud_Weimann, Kuhic and Beahan",shopping_pos,8.38,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,7ecc1dba547a77730cb65928a16195c0,1374043410,41.703575,-124.243052,0
436282,2020-12-06 00:54:23,502012776709,fraud_Vandervort-Funk,grocery_pos,171.15,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,09034b98d3c458ebee27e1618551b327,1386291263,42.72465,-75.208616,0
315090,2020-10-19 06:53:19,213161293389774,fraud_Beier LLC,entertainment,3.99,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,2f4c4f6f519629f2cb3897b87803f19a,1382165599,42.551804,-77.388531,0
69737,2020-07-14 22:27:48,6597888193422452,"fraud_Kling, Howe and Schneider",home,21.67,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,eb27b307788bdf971015e4411f2315ce,1373840868,34.143877,-99.261179,0
401263,2020-11-25 18:54:43,6011542681743618,fraud_Wuckert-Goldner,home,3.03,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,270334da9a245286b4e7ae89cb56df1f,1385405683,39.677646,-79.028411,0
336212,2020-10-27 21:21:28,4384910379661778,fraud_Schiller Ltd,personal_care,49.23,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,748e6f3a9d4978f493c0fca070aaaf27,1382908888,46.05806,-95.691735,0
503312,2020-12-20 16:57:45,180065479077096,"fraud_Nienow, Barrows and Romaguera",personal_care,10.22,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,5719d1e177b8b072a6208a89c8674fea,1387558665,39.172743,-76.60948499999999,0
117525,2020-08-01 18:33:09,4585132874641,fraud_Streich Ltd,home,81.94,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,3fbf6f743479db5f7d7062e75543e7c7,1375381989,40.692487,-93.836163,0
99073,2020-07-26 05:03:00,4561892980175,"fraud_Feil, Hilpert and Koss",food_dining,65.83,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,e30e0e2a97639776037f7a22228e7f69,1374814980,40.52364,-86.194035,0
523023,2020-12-24 17:48:19,3575789281659026,fraud_Jast and Sons,food_dining,40.75,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,59961b4768e3da834d2e5eca40690879,1387907299,39.769584,-92.9737,0
203478,2020-08-31 18:19:39,30510856607165,fraud_O'Connell-Ullrich,home,44.81,Frederick,Robinson,M,1125 Ray Track,Livonia,MI,48154,42.3958,-83.3772,96942,Horticultural consultant,1965-04-01,41dbe4af5c3ed759edad3820d784945e,1377973179,43.273594,-82.776779,0
297477,2020-10-11 17:36:42,4836998673805450,fraud_Leannon-Nikolaus,travel,12.51,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,8de2dfffb4dfa2b5b69fec5f244184c9,1381513002,45.068765,-86.05975699999999,0
9621,2020-06-23 22:01:52,3545109339866548,fraud_Brown-Greenholt,entertainment,11.23,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,bbff698280a4544ab837937a08d3a4aa,1372024912,33.52637,-90.206698,0
492168,2020-12-17 23:13:53,4904681492230012,"fraud_Streich, Rolfson and Wilderman",kids_pets,52.74,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,8eff3e39576ad6e78ee25701b0317503,1387322033,41.482592,-74.679644,0
467713,2020-12-12 22:07:19,4173950183554608,fraud_Ernser-Lynch,food_dining,90.3,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,56523880f483f138f7090d9df6b2a011,1386886039,39.737827,-73.498087,0
92795,2020-07-23 13:43:43,4642894980163,fraud_Bogisich-Weimann,kids_pets,59.24,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,821575d42183a545c376b7427a98882b,1374587023,40.087184,-94.901737,0
277813,2020-10-03 00:12:27,4879265611163287,"fraud_Stokes, Christiansen and Sipes",grocery_net,44.34,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31.0,-82.8555,419,Advertising account executive,1990-10-28,cb7c6d5ed6303a69c320b45155af54ce,1380759147,30.430782,-82.477315,0
461281,2020-12-11 05:25:33,3534330126107879,fraud_Rempel Inc,shopping_net,95.93,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,ebc3229a935106f63671cf57b28fc27c,1386739533,45.80079,-108.572175,0
58529,2020-07-11 21:42:03,370877495212014,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,76.21,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,380cfa16b32866b3a68013b054a60655,1373578923,35.566971,-80.71454,0
478661,2020-12-14 20:18:11,3598634130286287,fraud_Kilback LLC,food_dining,3.16,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,84935aacd3d52be1185ce9b88024155e,1387052291,40.662437,-95.120204,0
154729,2020-08-14 15:38:22,3533012926413100,fraud_Herman Inc,misc_pos,7.13,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,6b8d78b7960254abe7be2ec225bbcabd,1376494702,42.720345,-75.778483,0
111924,2020-07-30 05:14:11,630469040731,"fraud_Greenholt, Jacobi and Gleason",gas_transport,69.85,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,d9589fe36cb879b75f7c27bd714e684a,1375161251,45.382041,-122.522999,0
283116,2020-10-05 06:07:53,3577663406369449,fraud_Huels-Hahn,gas_transport,82.27,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,1968-10-06,4e2b154f6580838713135f22ea212749,1380953273,35.773984000000006,-90.663317,0
430041,2020-12-04 11:32:15,6535328428560433,fraud_Connelly PLC,food_dining,65.3,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,1967-10-28,7b827b9dab79ade42d7a75f5a54a0b6c,1386156735,44.647098,-93.520322,0
132027,2020-08-06 08:45:17,180065479077096,fraud_Cruickshank-Mills,entertainment,7.66,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,6dcfb0575406938fc73ab950e7ca4a74,1375778717,38.793313,-76.757841,0
118395,2020-08-02 01:42:05,3547574373318979,fraud_DuBuque LLC,grocery_pos,121.34,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,74faf22040c7b84e4450d059abc1d57f,1375407725,39.581218,-89.27656,0
469639,2020-12-13 08:54:33,4005676619255478,"fraud_Zieme, Bode and Dooley",gas_transport,46.08,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,0e9cac22793cf18356dea7c8667fce18,1386924873,31.020886,-90.443281,0
200895,2020-08-31 02:16:41,3506042666828517,fraud_Prohaska-Murray,gas_transport,43.89,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,02178b3ef7de0589ff8584e5b28512a3,1377915401,37.598011,-81.917345,0
316142,2020-10-19 15:02:49,3575789281659026,"fraud_Labadie, Treutel and Bode",shopping_net,7.77,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,6152619c6f0d098ddfebe63af9c53630,1382194969,38.842555,-92.898321,0
100873,2020-07-26 18:12:29,2254917871818484,"fraud_Zboncak, Rowe and Murazik",shopping_net,6.25,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,90f74ee53d085d45ad4a6d2d5120680c,1374862349,37.760595,-76.94433199999999,0
473324,2020-12-13 23:35:27,4629451965224809,fraud_Macejkovic-Lesch,shopping_pos,9.12,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,fa1974be0568abdcda25514387aff6e1,1386977727,31.90922,-83.00357199999999,0
348360,2020-11-02 17:39:27,4681699462969,fraud_Connelly-Carter,home,89.4,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,54b5a46336de90cf4e227012c57d1006,1383413967,36.654508,-86.969363,0
